Area,Year,Month,Time,Crime Type,Latitude,Longitude,Cluster
KADUGODI,2023.0,12.0,,KIDNAPPING AND ABDUCTION,13.0048,77.7547,-1
KADUGODI HOSKOTE MAIN ROAD,2023.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0016,77.7569,-1
KADUGODI HOSKOTE MAIN ROAD,2024.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.035,77.7547,-1
KAGGADASAPURA,2023.0,7.0,,CYBER CRIME,12.9915,77.657,-1
KALASIPALYA BUS STAND,2024.0,3.0,,MISSING PERSON,12.9604,77.5808,0
KALASIPALYA BUS STAND,2018.0,7.0,,MISSING PERSON,12.955,77.5832,0
KALASIPALYA BUS STAND,2018.0,9.0,,CHEATING,12.955,77.5832,0
KALASIPALYA BUS STAND,2023.0,11.0,,CYBER CRIME,12.9589,77.5776,0
KALASIPALYA BUS STAND,2016.0,8.0,,THEFT,12.9604,77.5774,0
KALASIPALYA BUS STAND,2023.0,9.0,,THEFT,12.9568,77.5776,0
KALIDASA LAYOUT,2018.0,6.0,,THEFT,12.9353,77.5632,-1
KALIDASA LAYOUT,2023.0,11.0,,CASES OF HURT,12.9361,77.5614,-1
KALIDASA NAGARA,2023.0,7.0,,THEFT,12.9319,77.5405,-1
KALSIPALYA,2016.0,7.0,,PUBLIC SAFETY,12.9159,77.6382,-1
KALSIPALYA,2016.0,8.0,,PUBLIC SAFETY,12.9655,77.5782,-1
KALSIPALYA,2016.0,3.0,,PUBLIC SAFETY,12.9697,77.577,-1
KALYANA NAGAR,2017.0,4.0,,BURGLARY - NIGHT,13.0446,77.5088,-1
KAMAKSHIPALYA,2020.0,1.0,,MISSING PERSON,12.9896,77.5248,0
KAMAKSHIPALYA,2022.0,3.0,,CASES OF HURT,12.9852,77.524,0
KAMAKSHIPALYA,2023.0,4.0,,MISSING PERSON,12.9985,77.4972,0
KAMAKSHIPALYA,2023.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9844,77.528,0
KAMAKSHIPALYA,2023.0,10.0,,CYBER CRIME,12.9907,77.5231,0
KAMAKSHIPALYA MAIN ROAD,2022.0,4.0,,KIDNAPPING AND ABDUCTION,12.9811,77.5265,-1
KAMAKSHIPALYA MAIN ROAD,2022.0,10.0,,CASES OF HURT,12.9848,77.5239,-1
KAMAKSHIPALYA MAIN ROAD,2023.0,6.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9805,77.5237,-1
KAMAKSHIPALYA MAIN ROAD,2023.0,6.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9803,77.523,-1
KAMAKYA LAYOUT,2019.0,4.0,,THEFT,12.9209,77.5514,-1
KAMMAGONDANAHALLI,2024.0,1.0,,THEFT,13.0551,77.525,-1
KAMMASANDRA,2020.0,7.0,,CASES OF HURT,12.8343,77.6719,0
KAMMASANDRA,2020.0,12.0,,BURGLARY - DAY,12.8378,77.6951,0
KAMMASANDRA,2019.0,2.0,,THEFT,12.827,77.6781,0
KAMMASANDRA,2023.0,8.0,,CYBER CRIME,12.8271,77.6929,0
KAMMASANDRA,2023.0,5.0,,KARNATAKA POLICE ACT 1963,12.8288,77.6926,0
KAMMASANDRA,2023.0,9.0,,MISSING PERSON,13.1353,77.7752,0
KAMMASANDRA,2020.0,9.0,,KIDNAPPING AND ABDUCTION,12.8391,77.6884,0
KANAKA NAGAR,2024.0,1.0,,CRIMES RELATED TO WOMEN,13.0116,77.6133,-1
KANAKA NAGAR,2022.0,3.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0375,77.6093,-1
KANAKA NAGAR,2018.0,10.0,,BURGLARY - NIGHT,13.0357,77.6094,-1
KANAKAPURA MAIN ROAD,2023.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9438,77.5737,-1
KANAKAPURA MAIN ROAD,2022.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9216,77.5709,-1
KANNAMANGALA,2024.0,2.0,,CRIMINAL TRESPASS,13.0147,77.7658,-1
KANNAMANGALA,2024.0,1.0,,THEFT,13.0353,77.7548,-1
KANNAMANGALA,2022.0,3.0,,BURGLARY - NIGHT,13.0117,77.7607,-1
KANNUR VILLAGE,2018.0,7.0,,CASES OF HURT,13.0926,77.6535,-1
KANNUR VILLAGE,2019.0,2.0,,KIDNAPPING AND ABDUCTION,13.1005,77.6427,-1
KANNUR VILLAGE,2023.0,11.0,,CYBER CRIME,13.1099,77.6522,-1
KANNUR VILLAGE,2018.0,4.0,,ATTEMPT TO MURDER,13.1005,77.6427,-1
KANTEERAVA STUDIO,2017.0,6.0,,ROBBERY,13.014,77.5318,0
KANTEERAVA STUDIO,2018.0,2.0,,MISSING PERSON,13.0141,77.5292,0
KANTEERAVA STUDIO,2021.0,2.0,,DEATHS DUE TO RASHNESS/NEGLIGENCE,13.0192,77.537,0
KANTEERAVA STUDIO,2019.0,8.0,,Karnataka State Local Act,13.0179,77.5324,0
KANTEERAVA STUDIO,2019.0,3.0,,THEFT,13.0192,77.537,0
KANTEERAVA STUDIO,2023.0,4.0,,CASES OF HURT,13.0192,77.537,0
KANTEERAVA STUDIO,2022.0,10.0,,DACOITY,13.01,77.5375,0
KANTEERAVA STUDIO,2019.0,6.0,,KIDNAPPING AND ABDUCTION,13.0192,77.537,0
KANTEERAVA STUDIO,2023.0,4.0,,MISSING PERSON,13.019,77.5344,0
KARANTH JUCNTION,2018.0,8.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9193,77.6216,-1
KASTHURI NAGARA,2023.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0129,77.6502,-1
KASTHURI NAGARA,2020.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0013,77.6604,-1
KASTHURI NAGARA,2020.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0117,77.6701,-1
KASTURI NAGAR,2023.0,9.0,,CASES OF HURT,13.0071,77.6543,-1
KATHALI PALYA,2020.0,12.0,,MISSING PERSON,12.9398,77.6254,-1
KATHALI PALYA,2023.0,9.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9417,77.6215,-1
KATRIGUPPE,2023.0,10.0,,THEFT,12.9331,77.5604,-1
KATRIGUPPE,2019.0,4.0,,THEFT,12.928,77.5514,-1
KATTALEPALYA,2022.0,2.0,,KARNATAKA POLICE ACT 1963,13.2019,77.4542,-1
KAVERI NAGAR,2020.0,6.0,,THEFT,13.0323,77.6088,-1
KAVERI NAGAR,2022.0,7.0,,CASES OF HURT,13.0319,77.6109,-1
KAVERI NAGAR,2017.0,6.0,,CHEATING,13.0199,77.6078,-1
KAVERIYAPPA LAYOUT VASANTH NAGAR,2021.0,2.0,,CHEATING,12.9897,77.5919,-1
KAVERIYAPPA LAYOUT VASANTH NAGAR,2020.0,11.0,,CASES OF HURT,12.9888,77.5988,-1
KAVERIYAPPA LAYOUT VASANTH NAGAR,2022.0,9.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9936,77.5974,-1
KEB OFFICE,2018.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0072,77.6892,-1
KEMPE GOWDA ROAD,2022.0,7.0,,PUBLIC SAFETY,12.9692,77.5858,-1
KENDRIYA SADANA,2024.0,1.0,,THEFT,12.9238,77.6158,-1
KENDRIYA SADANA,2021.0,6.0,,MISSING PERSON,12.9279,77.6106,-1
KENDRIYA SADANA,2022.0,2.0,,IMMORAL TRAFFIC,12.9233,77.6169,-1
KENGERI,2016.0,4.0,,MISSING PERSON,12.9181,77.4862,-1
KENGERI,2023.0,12.0,,Karnataka State Local Act,12.9102,77.5081,-1
KENGERI,2023.0,2.0,,SUICIDE,12.9136,77.4883,-1
KENGERI,2016.0,9.0,,RIOTS,12.9139,77.5045,-1
KENGUNTE,2018.0,1.0,,DEATHS-MISCARRIAGE,12.9636,77.4999,-1
KENGUNTE,2018.0,10.0,,ASSAULT,12.9665,77.4968,-1
KENGUNTE,2018.0,11.0,,CRUELTY BY HUSBAND,12.9665,77.4968,-1
KENGUNTE,2019.0,3.0,,CASES OF HURT,12.9662,77.5022,-1
KG Nagar Main Road,2020.0,11.0,,CASES OF HURT,12.9532,77.5585,-1
KG Nagar Main Road,2018.0,8.0,,Karnataka State Local Act,12.9509,77.5638,-1
KG Nagar Main Road,2017.0,12.0,,THEFT,12.9552,77.5671,-1
KHB COLONY,2020.0,2.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9345,77.616,-1
KHB COLONY,2023.0,9.0,,CYBER CRIME,12.9408,77.622,-1
KHB COLONY,2021.0,7.0,,CHEATING,12.9352,77.6158,-1
KILARI ROAD,2023.0,1.0,,CHEATING,12.9718,77.58,-1
KILARI ROAD,2023.0,4.0,,KARNATAKA POLICE ACT 1963,12.972,77.5776,-1
KIRLOSKAR COLONY,2023.0,8.0,,KARNATAKA POLICE ACT 1963,12.9975,77.5501,-1
KIRLOSKAR COLONY,2017.0,2.0,,CrPC,12.9919,77.5473,-1
KIRLOSKAR COLONY,2018.0,6.0,,CHEATING,12.9977,77.5396,-1
KODANDARAMA PURA,2021.0,5.0,,Karnataka State Local Act,13.0014,77.576,-1
KODANDARAMA PURA,2018.0,5.0,,CrPC,12.9988,77.5772,-1
KODANDARAMA PURA,2019.0,5.0,,DEATHS DUE TO RASHNESS/NEGLIGENCE,13.002,77.576,-1
KODATI SULIKUNTE AMBEDKAR NAGARA,2018.0,9.0,,CHEATING,12.8872,77.7157,0
KODATI SULIKUNTE AMBEDKAR NAGARA,2017.0,12.0,,THEFT,12.8889,77.7285,0
KODATI SULIKUNTE AMBEDKAR NAGARA,2018.0,4.0,,Karnataka State Local Act,12.892,77.7189,0
KODATI SULIKUNTE AMBEDKAR NAGARA,2024.0,3.0,,CASES OF HURT,12.8896,77.7332,0
KODATI SULIKUNTE AMBEDKAR NAGARA,2020.0,9.0,,CHEATING,12.8874,77.7164,0
KODATI SULIKUNTE AMBEDKAR NAGARA,2017.0,12.0,,POCSO,12.8958,77.7212,0
KODEGEHALLY,2020.0,2.0,,BURGLARY - NIGHT,12.9989,77.7552,-1
KODEGEHALLY,2024.0,1.0,,KIDNAPPING AND ABDUCTION,13.0075,77.7289,-1
KODIGEHALLI,2023.0,10.0,,CYBER CRIME,13.0967,77.5962,-1
KODIGEHALLI,2024.0,1.0,,CYBER CRIME,13.0538,77.5223,-1
KONANAKUNTE,2022.0,5.0,,BURGLARY - NIGHT,12.9102,77.5338,-1
KONANAKUNTE,2017.0,6.0,,CHEATING,12.8867,77.5679,-1
KONANAKUNTE VILLAGE,2019.0,2.0,,CRIMINAL TRESPASS,12.8848,77.5547,-1
KONANAKUNTE VILLAGE,2020.0,1.0,,MISSING PERSON,12.8816,77.5591,-1
KONNASANDRA,2022.0,7.0,,MOLESTATION,12.7494,77.6073,-1
KOOLI NAGARA,2018.0,5.0,,POCSO,13.0169,77.53,0
KOOLI NAGARA,2018.0,9.0,,MISSING PERSON,13.0158,77.5268,0
KOOLI NAGARA,2016.0,4.0,,CRIMINAL INTIMIDATION,13.0178,77.5302,0
KOOLI NAGARA,2022.0,2.0,,MISSING PERSON,13.0172,77.5459,0
KOOLI NAGARA,2021.0,11.0,,BURGLARY - DAY,13.0202,77.5299,0
KOOLI NAGARA,2024.0,2.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0119,77.5283,0
KOOLI NAGARA,2018.0,6.0,,THEFT,13.0199,77.5306,0
KOPPA GATE,2019.0,6.0,,KARNATAKA POLICE ACT 1963,12.7751,77.6221,-1
KOPPA GATE,2023.0,6.0,,BURGLARY - NIGHT,12.7714,77.6062,-1
KOPPA GATE,2021.0,10.0,,KARNATAKA POLICE ACT 1963,12.7835,77.6098,-1
KOPPA GATE,2023.0,9.0,,MISSING PERSON,12.7914,77.618,-1
KORAMANGALA,2024.0,3.0,,PUBLIC SAFETY,12.9386,77.62,-1
KORAMANGALA,2023.0,9.0,,PUBLIC SAFETY,12.9345,77.6126,-1
KORAMANGALA,2022.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0933,77.562,-1
KORAMANGALA EIGHTH BLOCK,2021.0,8.0,,MISSING PERSON,12.9453,77.6191,-1
KORAMANGALA EIGHTH BLOCK,2021.0,3.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9407,77.6173,-1
KOTHANURA VILLAGE,2023.0,11.0,,MISSING PERSON,12.869,77.5701,-1
KOTHANURA VILLAGE,2023.0,5.0,,THEFT,12.8741,77.5792,-1
KOTTHANOOR VILLAGE,2018.0,12.0,,CASES OF HURT,12.8913,77.5693,-1
KOTTHANOOR VILLAGE,2019.0,5.0,,THEFT,12.9132,77.6069,-1
KOTTIGEPALYA,2022.0,12.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9981,77.5239,-1
KOTTIGEPALYA,2022.0,6.0,,THEFT,12.9812,77.5115,-1
KOTTIGEPALYA,2023.0,1.0,,CRIMINAL TRESPASS,12.9809,77.5135,-1
KPWD NAL Quarters JB Nagar,2019.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9584,77.6498,0
KPWD NAL Quarters JB Nagar,2018.0,6.0,,THEFT,12.9564,77.6418,0
KPWD NAL Quarters JB Nagar,2019.0,9.0,,MISSING PERSON,12.9431,77.6646,0
KPWD NAL Quarters JB Nagar,2018.0,8.0,,CHEATING,12.9564,77.6534,0
KPWD NAL Quarters JB Nagar,2017.0,5.0,,THEFT,12.9681,77.6483,0
KRISHNA SINGH LANE,2022.0,8.0,,THEFT,12.9644,77.5791,-1
KRISHNANANDA NAGARA,2017.0,10.0,,THEFT,13.0191,77.54,0
KRISHNANANDA NAGARA,2024.0,3.0,,THEFT,13.0191,77.5412,0
KRISHNANANDA NAGARA,2023.0,5.0,,MOLESTATION,13.0166,77.5357,0
KRISHNANANDA NAGARA,2020.0,3.0,,CRIMINAL INTIMIDATION,13.0191,77.54,0
KRISHNANANDA NAGARA,2018.0,4.0,,CrPC,13.0144,77.5401,0
KRISHNANDA NAGAR,2019.0,4.0,,ATTEMPT TO MURDER,12.975,77.5099,-1
KRISHNANDA NAGAR,2018.0,4.0,,BURGLARY - DAY,12.9791,77.511,-1
KSRTC AND BMTC SEVICE ROAD,2023.0,12.0,,THEFT,12.9744,77.5748,-1
KSRTC AND BMTC SEVICE ROAD,2021.0,7.0,,MISSING PERSON,12.978,77.5724,-1
KUDLU VILLAGE,2021.0,4.0,,MISSING PERSON,12.886,77.6758,-1
KUDLU VILLAGE,2023.0,11.0,,CYBER CRIME,12.848,77.6475,-1
KUMARA PARK WEST,2023.0,7.0,,MOLESTATION,12.9931,77.5796,-1
KUMARA PARK WEST,2022.0,1.0,,CRIMINAL BREACH OF TRUST,12.9669,77.5838,-1
KUMBARPET SP ROAD,2020.0,8.0,,COPY RIGHT ACT 1957,12.9652,77.5841,-1
KUMBARPET SP ROAD,2020.0,12.0,,COPY RIGHT ACT 1957,12.9637,77.5841,-1
KUMBARPET SP ROAD,2019.0,4.0,,THEFT,12.9655,77.5816,-1
KUNDALAHALLI COLONY,2024.0,1.0,,THEFT,12.9968,77.693,-1
KUNDALAHALLI COLONY,2023.0,10.0,,CASES OF HURT,12.9966,77.6929,-1
KUNDALAHALLI GRAPHITE AND ITPL ROAD,2023.0,9.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9525,77.7175,-1
Kadirenahalli,2020.0,9.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.919,77.5637,-1
Kadirenahalli,2021.0,6.0,,MISSING PERSON,12.9289,77.539,-1
Kaikondralli,2023.0,6.0,,THEFT,12.9163,77.6747,-1
Kaikondralli,2023.0,12.0,,MISSING PERSON,12.9182,77.6857,-1
Kanakapura Road,2020.0,10.0,,POCSO,12.9403,77.5785,-1
Kannamangala palya gate,2019.0,11.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.2199,77.6714,-1
Kannamangala palya gate,2018.0,1.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.2199,77.6714,-1
Kannamangala palya gate,2020.0,5.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.1937,77.6497,-1
Kannamangala palya gate,2021.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.1937,77.6497,-1
Karihobhanahalli,2017.0,3.0,,MISSING PERSON,13.0273,77.4917,-1
Kasturi Ba Nagar,2018.0,7.0,,ATTEMPT TO MURDER,12.9555,77.5452,0
Kasturi Ba Nagar,2024.0,3.0,,ATTEMPT TO MURDER,12.9485,77.5478,0
Kasturi Ba Nagar,2023.0,2.0,,CHEATING,12.9505,77.544,0
Kasturi Ba Nagar,2020.0,1.0,,CHEATING,12.9503,77.5485,0
Kasturi Ba Nagar,2019.0,2.0,,ROBBERY,12.9559,77.5508,0
Kattigenahalli kere,2024.0,1.0,,CASES OF HURT,13.1176,77.6339,-1
Kattigenahalli kere,2023.0,10.0,,THEFT,13.1236,77.6218,-1
Kaveri Nagar,2019.0,8.0,,CRIMES RELATED TO WOMEN,13.0005,77.5363,-1
Kavika New Layout,2019.0,3.0,,MISSING PERSON,12.9439,77.5316,-1
Kempapura,2023.0,9.0,,THEFT,12.9571,77.7026,-1
Kempapura,2023.0,6.0,,THEFT,12.9492,77.703,-1
Kempegowda Park,2022.0,2.0,,DACOITY,12.9991,77.537,-1
Kere Angala,2018.0,8.0,,POCSO,12.9981,77.5275,-1
Kere Angala,2019.0,3.0,,AFFRAY,12.9962,77.5356,-1
Kere Angala,2018.0,2.0,,THEFT,12.9954,77.5262,-1
Kitaganuru,2022.0,9.0,,CRUELTY BY HUSBAND,13.0374,77.692,0
Kitaganuru,2021.0,12.0,,POCSO,13.0389,77.7076,0
Kitaganuru,2022.0,9.0,,THEFT,13.0378,77.7124,0
Kitaganuru,2022.0,4.0,,THEFT,13.0328,77.7213,0
Kitaganuru,2022.0,5.0,,MISSING PERSON,13.0378,77.7132,0
Kitaganuru,2024.0,1.0,,CASES OF HURT,13.0348,77.7039,0
Kodichikkanahalli,2024.0,1.0,,CRIMINAL BREACH OF TRUST,12.8966,77.6133,-1
Kodigehalli Village,2023.0,12.0,,THEFT,13.0586,77.583,-1
Kodihalli,2018.0,4.0,,THEFT,12.9607,77.6491,-1
Kodihalli,2018.0,5.0,,CHEATING,12.9607,77.6483,-1
Kodihalli,2023.0,11.0,,CYBER CRIME,12.959,77.644,-1
Konanakunte,2017.0,,,Ordinary Theft,12.89835882,77.5613959,0
Konanakunte,2016.0,,,Ordinary Theft,12.86717163,77.58310043,0
Konanakunte,2017.0,,,Ordinary Theft,12.9094052,77.5852783,0
Konanakunte,2017.0,,,Ordinary Theft,12.87743,77.500191,0
Konanakunte,2017.0,,,Ordinary Theft,12.9086808,77.5943062,0
Konanakunte,2018.0,,,Ordinary Theft,12.90089276,77.56988137,0
Konanakunte,2015.0,,,Ordinary Theft,12.898497,77.531456,0
Konanakunte,2018.0,,,Ordinary Theft,12.866,77.580872,0
Konappana agrahara,2019.0,11.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.855,77.6653,-1
Konappana agrahara,2020.0,8.0,,NEGLIGENT ACT,12.8582,77.6582,-1
Konappana agrahara,2017.0,12.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8561,77.6645,-1
Koppa gate.,2021.0,3.0,,NEGLIGENT ACT,12.7713,77.5945,0
Koppa gate.,2022.0,4.0,,KIDNAPPING AND ABDUCTION,12.8237,77.605,0
Koppa gate.,2020.0,4.0,,CASES OF HURT,12.8102,77.5914,0
Koppa gate.,2021.0,7.0,,CASES OF HURT,12.7998,77.5895,0
Koppa gate.,2020.0,6.0,,POCSO,12.8409,77.6156,0
Koppa gate.,2022.0,1.0,,MURDER,12.8117,77.5802,0
Koppa gate.,2022.0,5.0,,CHEATING,12.8138,77.5892,0
Koppa gate.,2021.0,1.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8264,77.6324,0
Kumaraswamy Layout First stage,2022.0,4.0,,MISSING PERSON,12.9061,77.5734,-1
L R BANDE,2017.0,8.0,,CrPC,13.0238,77.6119,0
L R BANDE,2021.0,10.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0289,77.6107,0
L R BANDE,2020.0,12.0,,MISSING PERSON,13.0289,77.6107,0
L R BANDE,2019.0,10.0,,ROBBERY,13.0289,77.6107,0
L R BANDE,2016.0,9.0,,CHEATING,13.0289,77.6107,0
L.I.C Layout,2022.0,9.0,,CHEATING,12.9719,77.5374,-1
L.N. COLONY,2023.0,10.0,,CHEATING,13.0222,77.5578,-1
L.N. COLONY,2022.0,7.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",13.0203,77.5583,-1
LAGGERE BRIDGE,2022.0,9.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0103,77.5254,-1
LAKKASANDRA EXTENSION,2016.0,4.0,,CASES OF HURT,12.9472,77.6007,-1
LAKKASANDRA EXTENSION,2023.0,9.0,,ATTEMPT TO MURDER,12.9482,77.6017,-1
LAKKASANDRA EXTENSION,2022.0,8.0,,THEFT,12.9429,77.5997,-1
LAKKASANDRA EXTENSION,2017.0,1.0,,CrPC,12.9477,77.6009,-1
LAKKENAHALLI,2019.0,2.0,,MISSING PERSON,13.0536,77.4785,-1
LAKSHMIDEVINAGARA,2016.0,1.0,,KIDNAPPING AND ABDUCTION,13.0172,77.5243,-1
LALBHAG FOURTH CROSS,2022.0,3.0,,PUBLIC SAFETY,12.9562,77.592,-1
LEFT SIDE FROM KARNATAKA BANK TO BHAIRAVA BAR,2016.0,9.0,,THEFT,12.9047,77.4706,-1
LEFT SIDE FROM KARNATAKA BANK TO BHAIRAVA BAR,2022.0,3.0,,THEFT,12.9013,77.5062,-1
LEFT SIDE FROM KARNATAKA BANK TO BHAIRAVA BAR,2016.0,6.0,,CrPC,12.9159,77.4795,-1
LIC COLONY,2023.0,9.0,,CHEATING,12.9915,77.5591,-1
LIC COLONY,2017.0,9.0,,ATTEMPT TO MURDER,12.9874,77.5495,-1
LIC COLONY,2017.0,7.0,,MISSING PERSON,12.9954,77.5262,-1
LIC COLONY,2019.0,6.0,,CRIMES RELATED TO WOMEN,12.9967,77.5453,-1
LOWRY SCHOOL,2020.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9727,77.7008,-1
LOWRY SCHOOL,2020.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9929,77.6862,-1
Lakshmipura,2023.0,10.0,,THEFT,12.9485,77.5585,-1
Lakshmipura,2022.0,7.0,,MOLESTATION,12.9486,77.5557,-1
Lakshmipura,2017.0,9.0,,THEFT,12.953,77.5564,-1
Lingarajpura,2023.0,11.0,,CYBER CRIME,13.0146,77.6332,-1
Lingarajpura,2024.0,1.0,,MISSING PERSON,13.0094,77.6316,-1
Lowry Down Signal,2024.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.992,77.7152,-1
M G ROAD,2019.0,4.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9713,77.6197,-1
M G ROAD,2020.0,8.0,,NEGLIGENT ACT,12.9738,77.6139,-1
M.C Layout First Main Road To Sixth Main Road,2023.0,6.0,,THEFT,12.9717,77.5375,-1
M.C Layout First Main Road To Sixth Main Road,2023.0,2.0,,THEFT,12.9772,77.5428,-1
M.C Layout Seventh Main Road To Ninteenth Main Road,2023.0,12.0,,THEFT,12.9733,77.539,-1
M.C Layout Seventh Main Road To Ninteenth Main Road,2023.0,2.0,,THEFT,12.974,77.542,-1
M.C.E.C.H.S.LAYOUT RIGHT SIDE,2021.0,2.0,,THEFT,13.0627,77.6223,0
M.C.E.C.H.S.LAYOUT RIGHT SIDE,2024.0,2.0,,CYBER CRIME,13.0573,77.6298,0
M.C.E.C.H.S.LAYOUT RIGHT SIDE,2023.0,8.0,,MISSING PERSON,13.0755,77.6334,0
M.C.E.C.H.S.LAYOUT RIGHT SIDE,2021.0,3.0,,BURGLARY - NIGHT,13.0566,77.6292,0
M.C.E.C.H.S.LAYOUT RIGHT SIDE,2023.0,7.0,,CRIMINAL TRESPASS,13.0724,77.6324,0
M.C.LAYOUT,2019.0,8.0,,Karnataka State Local Act,12.974,77.5427,-1
M.C.LAYOUT,2017.0,1.0,,CYBER CRIME,12.978,77.5416,-1
M.C.LAYOUT,2016.0,4.0,,MISSING PERSON,12.9772,77.5359,-1
M.G Road,2023.0,9.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9748,77.6058,-1
M.G Road,2022.0,10.0,,MOLESTATION,12.9763,77.6019,-1
M.G Road,2020.0,11.0,,MISSING PERSON,12.978,77.6023,-1
M.G.ROAD,2023.0,12.0,,PUBLIC SAFETY,12.9744,77.6075,-1
M.N.K ROAD,2017.0,7.0,,THEFT,12.9226,77.5213,-1
M.N.K ROAD,2018.0,9.0,,THEFT,12.8956,77.6599,-1
M.N.K ROAD,2019.0,4.0,,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),12.9455,77.5702,-1
M.N.K ROAD,2020.0,2.0,,THEFT,12.9438,77.5679,-1
M.S.Palya,2017.0,11.0,,MISSING PERSON,13.0833,77.5461,0
M.S.Palya,2018.0,2.0,,MISSING PERSON,13.0911,77.5413,0
M.S.Palya,2022.0,3.0,,MOLESTATION,13.0901,77.5402,0
M.S.Palya,2018.0,3.0,,CrPC,13.0803,77.5535,0
M.S.Palya,2016.0,8.0,,MISSING PERSON,13.0791,77.5345,0
M.S.Palya,2018.0,3.0,,CrPC,13.0788,77.5357,0
M.S.Palya,2016.0,7.0,,CHEATING,13.094,77.5546,0
M.S.Palya,2018.0,3.0,,CrPC,13.0827,77.5491,0
M.S.Palya,2017.0,6.0,,CrPC,13.0827,77.5592,0
MADANAYAKANAHALLI,2021.0,12.0,,MISSING PERSON,13.0558,77.4598,0
MADANAYAKANAHALLI,2021.0,1.0,,MISSING PERSON,13.0592,77.4799,0
MADANAYAKANAHALLI,2022.0,5.0,,WRONGFUL RESTRAINT/CONFINEMENT,13.0623,77.4623,0
MADANAYAKANAHALLI,2019.0,5.0,,KIDNAPPING AND ABDUCTION,13.0642,77.4653,0
MADANAYAKANAHALLI,2022.0,8.0,,THEFT,13.061,77.4608,0
MADANAYAKANAHALLI,2021.0,7.0,,THEFT,13.0464,77.4574,0
MADANAYAKANAHALLI,2021.0,2.0,,MISSING PERSON,13.0699,77.438,0
MADANAYAKANAHALLI,2023.0,10.0,,CHEATING,13.0168,77.4184,0
MADANAYAKANAHALLI,2024.0,3.0,,KIDNAPPING AND ABDUCTION,13.0467,77.4577,0
MADAPATNA,2021.0,2.0,,CHEATING,12.7828,77.6355,-1
MADAPATNA,2023.0,10.0,,THEFT,12.77,77.6509,-1
MADHUPETROLBUNK TO BGS,2023.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9058,77.5017,-1
MADHURANAGARA,2022.0,4.0,,THEFT,12.9687,77.7552,0
MADHURANAGARA,2023.0,10.0,,MISSING PERSON,12.9399,77.7597,0
MADHURANAGARA,2023.0,2.0,,KIDNAPPING AND ABDUCTION,12.9566,77.7232,0
MADHURANAGARA,2022.0,7.0,,CHEATING,12.9577,77.7441,0
MADHURANAGARA,2024.0,1.0,,CYBER CRIME,12.9683,77.7561,0
MADIVALA,2017.0,5.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9135,77.625,-1
MADIVALA,2017.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.913,77.6253,-1
